Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,510
Base Time Seconds,1714745676
Base Time Fractional,.581891120
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
53,0.08949472755194,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001350376,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:41,.054136600
54,0.03477327525616,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000929556,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:41,.136781460
55,0.03491567820311,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001373756,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:41,.219437200
56,0.04251307994127,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001379599,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:41,.302103260
57,0.0421979278326,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000018563136,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:41,.384733960
58,0.03492396324873,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001373757,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:41,.467376120
59,0.08823462575674,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000014606245,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:41,.550018420
60,0.03478156402707,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001402980,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:41,.632663120
61,0.04996662586927,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001391290,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:41,.715306540
62,0.03479720652103,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000019661950,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:41,.797947720
63,0.03479443863034,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001414669,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:41,.880595560
64,0.08834263682365,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001420514,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:41,.963243600
65,0.03479536250234,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000941246,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:42,.045887100
66,0.04988541081548,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001362066,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:42,.128540020
67,0.03476568683982,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001367912,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:42,.211194200
68,0.03477336093783,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001373752,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:42,.293851900
69,0.08940950781107,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001408824,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:42,.376489400
70,0.03478280082345,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001414666,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:42,.459144560
71,0.04997697472572,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001326998,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:42,.541783600
72,0.03476072102785,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001350375,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:42,.624421700
73,0.03475255891681,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001379599,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:42,.707075120
