Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,691
Base Time Seconds,1715368073
Base Time Fractional,.750470200
Base Time,05/10/2024 19:07:53.750470200
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
0.03710617870092,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000501468,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:19,.977070040
0.03709265962243,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000577030,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:20,.059779740
0.05180857330561,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000484030,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:20,.142492100
0.03708627820015,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000292220,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:20,.225205960
0.03707689419389,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000495655,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:20,.307919820
0.03706800565124,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000536343,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:20,.390611400
0.09089700132608,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000010307101,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:20,.473313560
0.05192283540964,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000489843,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:20,.556024280
0.03707886487246,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000507281,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:20,.638735980
0.03761759772897,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000513093,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:20,.721441820
0.09192601591349,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000594467,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:20,.804151940
0.03710543736815,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000396844,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:20,.886863500
0.09381234645844,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001094339,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:20,.969573280
0.03712196275592,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000489842,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:21,.052280820
0.03712401911616,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000021654,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:21,.134999440
0.03712364286184,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000414281,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:21,.217718060
0.03709113970399,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000774653,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:21,.300433920
0.03709062188864,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000536343,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:21,.383130040
0.05086781829596,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000449156,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:21,.465851800
0.04723201692104,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000004581817,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:21,.548543080
0.03710318356752,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000699091,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:21,.631243380
0.03706595674157,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000425906,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:21,.713941900
0.03705092146993,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000536342,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:21,.796644740
0.0370964743197,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000460781,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:21,.879336180
0.03704546764493,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000478218,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:21,.962055220
0.03708849474788,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000460781,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:22,.044763320
0.03789050877094,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000425906,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:22,.127468340
0.09651067107916,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000010307041,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:22,.210152960
0.03709632903337,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000071346,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:22,.292854600
0.0371809899807,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000518905,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:22,.375554240
0.03706439211965,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000356157,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:22,.458249100
0.0370719730854,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000495655,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:22,.540937860
0.03728642687201,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000530530,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:22,.623651540
0.03706305101514,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000454968,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:22,.706354580
0.0370545014739,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000518905,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:22,.789062180
0.03712890669703,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000193408,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:22,.871767880
0.09092139452696,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000954840,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:22,.954474620
0.03707905858755,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000065533,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:23,.037181340
0.03719246760011,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000489843,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:23,.119889840
0.04637307301164,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000513093,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:23,.202596540
0.03706575185061,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000263158,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:23,.285312980
0.03709355741739,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000745590,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:23,.368014900
0.03705988824368,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000454967,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:23,.450710240
0.03784752637148,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000547967,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:23,.533427040
0.0556332655251,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000757215,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:23,.616131140
0.04384060949087,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000004459763,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:23,.698824040
0.03706393018365,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000571217,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:23,.781531420
0.09090933948755,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000478218,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:23,.864235420
0.0370716303587,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000536343,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:23,.946932600
0.0703103095293,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000524717,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:24,.029648080
0.03722377121449,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000004099383,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:24,.112369500
0.03707282245159,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000466594,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:24,.195057500
0.03707794100046,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000298033,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:24,.277755300
0.03714802488685,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000396844,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:24,.360460400
0.05170163139701,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000420093,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:24,.443162900
0.04064513370395,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000530531,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:24,.525854720
0.04657901450992,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000004029642,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:24,.608551620
0.03707287460566,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000501468,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:24,.691245820
0.03707358986139,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000577030,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:24,.773934320
0.09589897841215,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000420094,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:24,.856629040
0.03785308822989,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000006546430,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:24,.939336440
0.03706189617515,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000571217,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:25,.022043440
0.03707464039326,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000611905,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:25,.104760620
0.03706496953964,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000420093,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:25,.187474000
0.0434751175344,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000995528,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:25,.270185660
0.03704626858234,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000507281,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:25,.352911260
0.03704662248492,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000489843,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:25,.435616200
0.03703609853983,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000513093,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:25,.518313200
0.09086095541716,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000524719,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:25,.601019100
0.097536213696,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001181526,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:25,.683725160
0.03707088157535,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000013221,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:25,.766421140
0.03707746788859,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000507280,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:25,.849134480
0.03707797452807,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000437531,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:25,.931851660
0.03705700859427,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000553780,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:26,.014556960
0.03706398978829,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000582843,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:26,.097256820
0.03704904019833,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000478219,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:26,.179969060
0.0370511636138,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000553780,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:26,.262687420
0.03715191781521,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000507280,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:26,.345380640
0.09164898097515,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000530530,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:26,.428072860
0.03706879168749,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000542155,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:26,.510769460
0.03707643225789,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000582842,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:26,.593499540
0.03705940768123,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000472406,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:26,.676204180
0.06111294031143,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000553780,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:26,.758891260
0.03706441447139,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000518905,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:26,.841591880
0.09089726209641,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000006029119,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:26,.924299480
0.03708478808403,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000524718,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:27,.007000700
0.03706841543317,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000472405,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:27,.089701940
0.03708248957992,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000536342,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:27,.172413780
0.03707436844707,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000559592,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:27,.255135560
0.03705822303891,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000053908,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:27,.337835780
0.08423715829849,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000687467,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:27,.420546960
0.04610297083855,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000600280,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:27,.503254340
0.03705436736345,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000466593,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:27,.585975860
0.03707223758101,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000495656,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:27,.668669220
0.09100168943405,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000004204007,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:27,.751372800
0.03708754479885,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000472406,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:27,.834071520
0.05750657245517,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000582843,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:27,.916767520
0.03711717203259,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000004192383,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:27,.999491540
0.03709032386541,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000443344,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:28,.082200400
0.03708207607269,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000542156,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:28,.164916560
0.03707106783986,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000484030,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:28,.247613560
0.05187402293086,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000524718,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:28,.330321800
0.03903381898999,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000530530,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:28,.413012280
0.07148518413305,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000530530,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:28,.495722140
0.03708583861589,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000489843,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:28,.578434820
0.03706175461411,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000518905,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:28,.661143000
0.08309726417065,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000524717,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:28,.743840060
0.03710620105267,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000004959629,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:28,.826554400
0.0370747372508,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000518905,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:28,.909273400
0.09085009992123,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000484031,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:28,.991969580
0.03710802271962,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000460781,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:29,.074680280
0.0518106892705,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000484031,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:29,.157400460
0.03707509487867,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000466593,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:29,.240123400
0.03708128258586,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000425906,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:29,.322834140
0.03707109764218,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000553780,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:29,.405532580
0.09088518470526,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000009679352,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:29,.488233180
0.04364792257547,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000960653,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:29,.570943680
0.03707063943148,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000414281,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:29,.653644500
0.037064447999,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000460781,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:29,.736334660
0.09077845513821,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000507281,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:29,.819047020
0.0371045768261,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000495655,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:29,.901762980
0.03707781806588,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000495655,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:29,.984472740
0.03707391768694,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000536343,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:30,.067175060
0.0370752364397,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000338719,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:30,.149873760
0.03707000985742,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000367782,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:30,.232582620
0.03706930577755,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000396844,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:30,.315273520
0.03706981614232,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000420093,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:30,.397971240
0.06350090354681,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000327095,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:30,.480678180
0.07410267740488,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000652590,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:30,.563420340
0.0370852611959,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000513093,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:30,.646125940
0.03709080442786,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000437529,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:30,.728839280
0.03708627074957,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000460781,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:30,.811549880
0.03707716614008,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000385219,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:30,.894266040
0.0370564237237,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000658404,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:30,.976965400
0.03706797584891,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000501468,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:31,.059662260
0.03708427026868,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000489841,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:31,.142371060
0.1012615263462,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000623529,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:31,.225089680
0.03710105642676,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000006197684,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:31,.307785560
0.03708824515343,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000443343,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:31,.390480000
0.03709864988923,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000565405,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:31,.473180220
0.03709382563829,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000553780,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:31,.555883560
0.037079308182,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000013221,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:31,.638600720
0.03708227351308,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000472406,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:31,.721302560
0.04596828296781,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000361969,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:31,.804000000
0.03707313165069,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000472406,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:31,.886694960
0.09092412143946,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000495655,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:31,.969409400
0.03708831220865,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000466593,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:32,.052115000
0.03708030283451,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000013221,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:32,.134819440
0.05733150243759,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000542154,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:32,.217523200
0.04564581438899,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000004732943,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:32,.300211880
0.03709166124463,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000623530,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:32,.382906420
0.0370808057487,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000489843,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:32,.465622380
0.03708425909281,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000443344,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:32,.548333560
0.0524250343442,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000577029,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:32,.631045340
0.0370699390769,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000478218,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:32,.713738520
0.03706411644816,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000472406,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:32,.796452540
0.03712337091565,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000013221,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:32,.879134620
0.09082069247961,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000011585827,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:32,.961849580
0.05179030820727,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000425905,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:33,.044568200
0.03720634430647,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000338720,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:33,.127274600
